__GXSetTmemConfig,GXTexture.c,Dolphin.a,false
GXSetTevIndirect,GXBump.c,Dolphin.a,false
GXSetIndTexMtx,GXBump.c,Dolphin.a,false
GXSetIndTexCoordScale,GXBump.c,Dolphin.a,false
GXSetIndTexOrder,GXBump.c,Dolphin.a,false
GXSetNumIndStages,GXBump.c,Dolphin.a,false
GXSetTevDirect,GXBump.c,Dolphin.a,false
GXSetTevIndWarp,GXBump.c,Dolphin.a,false
__GXUpdateBPMask,GXBump.c,Dolphin.a,false
__GXSetIndirectMask,GXBump.c,Dolphin.a,false
__GXFlushTextureState,GXBump.c,Dolphin.a,false
GXSetTevOp,GXTev.c,Dolphin.a,false
GXSetTevColorIn,GXTev.c,Dolphin.a,false
GXSetTevAlphaIn,GXTev.c,Dolphin.a,false
GXSetTevColorOp,GXTev.c,Dolphin.a,false
GXSetTevAlphaOp,GXTev.c,Dolphin.a,false
GXSetTevColor,GXTev.c,Dolphin.a,false
GXSetTevColorS10,GXTev.c,Dolphin.a,false
GXSetTevKColor,GXTev.c,Dolphin.a,false
GXSetTevKColorSel,GXTev.c,Dolphin.a,false
GXSetTevKAlphaSel,GXTev.c,Dolphin.a,false
GXSetTevSwapMode,GXTev.c,Dolphin.a,false
GXSetTevSwapModeTable,GXTev.c,Dolphin.a,false
GXSetAlphaCompare,GXTev.c,Dolphin.a,false
GXSetZTexture,GXTev.c,Dolphin.a,false
GXSetTevOrder,GXTev.c,Dolphin.a,false
GXSetNumTevStages,GXTev.c,Dolphin.a,false
GXSetFog,GXPixel.c,Dolphin.a,false
GXSetFogRangeAdj,GXPixel.c,Dolphin.a,false
GXSetBlendMode,GXPixel.c,Dolphin.a,false
GXSetColorUpdate,GXPixel.c,Dolphin.a,false
GXSetAlphaUpdate,GXPixel.c,Dolphin.a,false
GXSetZMode,GXPixel.c,Dolphin.a,false
GXSetZCompLoc,GXPixel.c,Dolphin.a,false
GXSetPixelFmt,GXPixel.c,Dolphin.a,false
GXSetDither,GXPixel.c,Dolphin.a,false
